symbol,year,month,change,mspr
SAVE,2019,2,70968,95.633896
SAVE,2019,1,10480,27.86493
SAVE,2018,12,-2750,-100.0
SAVE,2018,10,-7623,-77.92088
SAVE,2018,9,-1316,-100.0
SAVE,2018,8,-602,-100.0
SAVE,2018,1,1348,8.30663
SAVE,2017,9,7000,100.0
SAVE,2017,3,-1518,-100.0
SAVE,2017,2,-3346,-100.0
SAVE,2017,1,27765,65.15923
SAVE,2016,12,-14461,-100.0
SAVE,2016,11,-11450,-100.0
SAVE,2016,10,-1860,-100.0
SAVE,2016,3,-180,-5.6603775
SAVE,2016,2,9225,40.987247
SAVE,2016,1,67099,91.56898
SAVE,2015,6,2342,100.0
SAVE,2015,5,-2000,-100.0
SAVE,2015,4,-10123,-100.0
SAVE,2015,3,-3476,-100.0
SAVE,2015,2,158405,87.427216
SAVE,2014,12,-5000,-100.0
SAVE,2014,11,-18000,-100.0
SAVE,2014,10,-5000,-100.0
SAVE,2014,5,1432,100.0
SAVE,2014,4,-8892,-100.0
SAVE,2014,3,62301,88.12646
SAVE,2014,2,-8453,-100.0
SAVE,2014,1,63803,100.0
SAVE,2013,11,-6000,-100.0
SAVE,2013,4,12800,100.0
SAVE,2013,3,-51000,-100.0
SAVE,2013,2,-3013,-100.0
SAVE,2012,12,-2500,-100.0
SAVE,2012,11,-2500,-100.0
SAVE,2012,10,-20000,-100.0
SAVE,2012,9,-38000,-100.0
SAVE,2012,8,-68000,-100.0
SAVE,2012,7,-18883354,-100.0
SAVE,2012,6,-5000,-100.0
SAVE,2012,5,-3635206,-100.0
SAVE,2012,4,-5000,-100.0
SAVE,2012,3,-5000,-100.0
SAVE,2012,2,-1469,-17.730839
SAVE,2012,1,-12500,-100.0
SAVE,2011,6,0,0.0
SIRI,2022,10,-160805,-100.0
SIRI,2022,9,-35083,-100.0
SIRI,2022,8,-393810,-93.15699
SIRI,2022,7,-6492262,-27.539871
SIRI,2022,6,334932,100.0
SIRI,2021,11,43658800,100.0
SIRI,2012,9,1341004030,100.0
SIRI,2012,8,159650753,100.0
SIRI,2012,7,302198700,100.0
T,2022,11,0,0.0
T,2022,9,14848,100.0
T,2022,8,12842,100.0
T,2022,7,46557,100.0
T,2022,6,9603,100.0
T,2022,5,268016,99.2593
T,2022,4,7937,100.0
T,2022,3,-53423,-83.96542
T,2022,2,511214,53.851566
T,2022,1,190712,14.351334
T,2021,12,3893,100.0
T,2021,11,83379,60.22971
T,2021,10,11271,10.129324
T,2021,9,3546,100.0
T,2021,8,3491,100.0
T,2021,7,10644,95.73664
T,2021,6,3258,100.0
T,2021,5,157628,100.0
T,2021,4,-27165,-67.09561
T,2021,3,-70734,-86.51842
T,2021,2,440932,46.352318
T,2021,1,115337,9.002692
T,2020,12,4555,13.236277
T,2020,11,-109380,-97.12307
T,2020,10,-91153,-62.560825
T,2020,9,1634,100.0
T,2020,8,-2434,-1.1523857
T,2020,7,122173,100.0
T,2020,6,41678,88.77482
T,2020,5,44058,6.1110525
T,2020,4,59736,100.0
T,2020,3,3267,100.0
T,2020,2,0,0.0
T,2019,12,0,0.0
T,2019,11,4061,43.615078
T,2019,10,-73362,-67.37382
T,2019,9,7045,100.0
T,2019,7,513,100.0
T,2019,4,565,100.0
T,2019,3,-97300,-100.0
T,2019,2,311177,96.326805
T,2019,1,338114,21.72768
T,2018,12,6834,100.0
T,2018,11,4069,36.385586
T,2018,10,-216852,-81.79637
T,2018,9,6905,100.0
T,2018,8,16280,100.0
T,2018,7,275988,100.0
T,2018,6,7675,87.44446
T,2018,5,5303,100.0
T,2018,4,14165,100.0
T,2018,3,-93578,-88.13978
T,2018,2,226409,18.554176
T,2018,1,270447,50.765385
T,2017,12,3373,100.0
T,2017,10,520,100.0
T,2017,9,0,0.0
T,2017,8,5196,100.0
T,2017,7,12162,100.0
T,2017,6,5234,100.0
T,2017,4,441,100.0
T,2017,3,-135613,-100.0
T,2017,2,209120,71.15878
T,2017,1,254037,16.870623
T,2016,12,-19915,-69.33468
T,2016,11,5631,2.840826
T,2016,10,45940,62.471104
T,2016,9,-21828,-67.70471
T,2016,7,793,100.0
T,2016,4,305,100.0
T,2016,3,-46504,-100.0
T,2016,2,277326,87.670944
T,2016,1,358955,20.814766
T,2015,12,5289,100.0
T,2015,10,1025,100.0
T,2015,8,10000,100.0
T,2015,7,988,100.0
T,2015,5,25138,12.547043
T,2015,4,17153,100.0
T,2015,3,-52425,-55.037636
T,2015,2,150305,83.36153
T,2015,1,427676,19.196684
T,2014,12,7021,3.682066
T,2014,11,-56143,-56.93612
T,2014,10,15958,100.0
T,2014,9,5169,100.0
T,2014,7,101368,100.0
T,2014,6,170019,91.448875
T,2014,5,6217,100.0
T,2014,4,16897,100.0
T,2014,3,-51326,-61.681007
T,2014,2,185306,73.0529
T,2014,1,253203,15.995106
T,2013,12,6653,23.279331
T,2013,11,14518,23.315346
T,2013,10,14909,47.67981
T,2013,9,5536,100.0
T,2013,7,9000,100.0
T,2013,5,2452,100.0
T,2013,4,9142,58.602566
T,2013,3,-21011,-82.73676
T,2013,2,116768,66.92803
T,2013,1,232200,10.772432
T,2012,12,7490,1.5584491
T,2012,11,-154821,-31.905739
T,2012,10,10684,0.564413
T,2012,9,4718,100.0
T,2012,8,-12212,-52.556377
T,2012,7,117285,18.77386
T,2012,6,-34010,-76.248764
T,2012,4,2274,17.146734
T,2012,1,0,0.0
T,2011,12,0,0.0
T,2011,4,10450,13.279622
T,2011,3,-113897,-100.0
T,2011,2,-11977,-12.396112
T,2011,1,238548,15.052816
T,2010,12,3300,100.0
T,2010,11,2219,100.0
T,2010,10,10110,100.0
T,2010,9,2155,100.0
T,2010,3,-25946,-100.0
T,2010,2,165715,53.02863
T,2010,1,358072,19.961378
UBER,2022,10,-20682,-19.71592
UBER,2022,9,-31524,-26.698963
UBER,2022,8,-160094,-65.45456
UBER,2022,7,-25382,-24.422207
UBER,2022,6,15910,22.520737
UBER,2022,5,235586,82.0177
UBER,2022,4,13888,21.476511
UBER,2022,3,230047,29.77026
UBER,2022,2,8283,25.788475
UBER,2022,1,-12122,-23.078974
UBER,2021,12,46477,54.63319
UBER,2021,11,198577,82.11531
UBER,2021,10,-17908,-30.709606
UBER,2021,8,19252,18.224848
UBER,2021,7,-8914,-20.795036
UBER,2021,6,-2525,-100.0
UBER,2021,5,-2525,-100.0
UBER,2021,4,-2525,-100.0
UBER,2021,3,190394,32.10702
UBER,2021,2,99832,61.2925
UBER,2021,1,-38264282,-99.96065
UBER,2020,12,-35796,-23.975887
UBER,2020,11,-3134,-6.7812014
UBER,2020,10,-11870,-67.45851
UBER,2020,9,-10234,-45.569508
UBER,2020,8,-11873,-67.471725
UBER,2020,7,309962,31.876568
UBER,2020,6,11209,55.295742
UBER,2020,5,-2532,-100.0
UBER,2020,4,-2533,-100.0
UBER,2019,12,-42366721,-100.0
UBER,2019,11,-65433926,-99.13641
UBER,2019,10,-41165,-100.0
UNH,2022,10,1212,100.0
UNH,2022,9,537,100.0
UNH,2022,8,-14961,-100.0
UNH,2022,7,-48331,-14.261601
UNH,2022,6,-3376,-42.369476
UNH,2022,5,-7411,-97.6545
UNH,2022,4,1412,100.0
UNH,2022,3,-9393,-88.554726
UNH,2022,2,44089,23.470198
UNH,2022,1,-7633,-73.62786
UNH,2021,12,-73595,-98.11489
UNH,2021,11,-11869,-100.0
UNH,2021,10,-123403,-71.08591
UNH,2021,9,-183400,-100.0
UNH,2021,8,-70243,-100.0
UNH,2021,7,-81522,-42.785168
UNH,2021,6,-12067,-66.613304
UNH,2021,5,-157488,-100.0
UNH,2021,4,-14554,-21.272802
UNH,2021,3,-149476,-98.82711
UNH,2021,2,66167,31.041147
UNH,2021,1,7004,9.284938
UNH,2020,12,-51235,-27.194365
UNH,2020,10,-269476,-99.00145
UNH,2020,9,1068,100.0
UNH,2020,8,-4428,-4.0122504
UNH,2020,7,-225530,-57.780796
UNH,2020,6,991,88.40321
UNH,2020,5,-83892,-100.0
UNH,2020,4,1655,100.0
UNH,2019,12,12533,5.72657
UNH,2019,11,-166874,-96.535965
UNH,2019,10,-22271,-80.316635
UNH,2019,9,221,100.0
UNH,2019,7,-11576,-93.1745
UNH,2019,6,199,100.0
UNH,2019,5,0,0.0
UNH,2019,4,2918,36.85274
UNH,2019,3,3936,40.179665
UNH,2019,2,134310,32.62422
UNH,2019,1,998,9.074377
UNH,2018,12,-70,-2.775575
UNH,2018,11,-269789,-43.45023
UNH,2018,10,1234,100.0
UNH,2018,9,-19276,-14.764771
UNH,2018,8,-12866,-18.68266
UNH,2018,7,1402,17.66633
UNH,2018,6,-9009,-28.745094
UNH,2018,4,1183,100.0
UNH,2018,3,-35285,-93.97555
UNH,2018,2,122392,41.3079
UNH,2018,1,1160,2.1969697
UNH,2017,12,145,100.0
UNH,2017,11,0,0.0
UNH,2017,10,445,100.0
UNH,2017,9,-42586,-61.044693
UNH,2017,8,-8848,-28.40267
UNH,2017,7,3328,100.0
UNH,2017,6,171,0.804668
UNH,2017,4,530,5.0332384
UNH,2017,3,12874,24.140259
UNH,2017,2,46645,12.326545
UNH,2017,1,2686,100.0
UNH,2016,12,-31424,-20.772078
UNH,2016,11,-4471,-29.049444
UNH,2016,10,4611,13.565355
UNH,2016,9,945,100.0
UNH,2016,8,5000,100.0
UNH,2016,7,622,100.0
UNH,2016,6,89,0.80259717
UNH,2016,4,337,100.0
UNH,2016,3,48288,18.168684
UNH,2016,2,137822,34.51936
UNH,2016,1,2846,0.70647347
UNH,2015,12,164,100.0
UNH,2015,11,0,0.0
UNH,2015,10,752,100.0
UNH,2015,9,152,100.0
UNH,2015,7,608,2.9503105
UNH,2015,6,2263,5.20194
UNH,2015,5,20,1.0989012
UNH,2015,4,15312,34.667633
UNH,2015,3,1753,8.058659
UNH,2015,2,112247,13.356935
UNH,2015,1,4039,5.8647575
UNH,2014,12,230594,15.64484
UNH,2014,11,-27500,-100.0
UNH,2014,10,3904,16.331995
UNH,2014,9,-15578,-97.22881
UNH,2014,8,43760,67.781906
UNH,2014,7,1374,100.0
UNH,2014,6,14894,100.0
UNH,2014,5,0,0.0
UNH,2014,4,6004,100.0
UNH,2014,3,14345,38.93337
UNH,2014,2,225129,12.965101
UNH,2014,1,5416,21.309412
UNH,2013,12,43443,3.4640088
UNH,2013,10,4532,100.0
UNH,2013,9,-29829,-98.86646
UNH,2013,7,-13284,-36.180412
UNH,2013,6,1030,4.897765
UNH,2013,5,0,0.0
UNH,2013,4,5576,5.002871
UNH,2013,3,-31470,-89.39833
UNH,2013,2,-37843,-19.881895
UNH,2013,1,8031,100.0
UNH,2012,12,-15234,-0.70976573
UNH,2012,11,48400,2.839709
UNH,2012,10,6493,100.0
UNH,2012,9,-29898,-16.081284
UNH,2012,8,-4608,-18.725618
UNH,2012,7,7113,100.0
UNH,2012,6,-4877,-6.9115543
UNH,2012,4,1905,100.0
UNH,2012,3,93,1.6503993
UNH,2012,2,24160,25.680273
UNH,2012,1,2187,100.0
UNH,2011,9,93,100.0
UNH,2011,7,2118,100.0
UNH,2011,6,-1922,-92.49278
UNH,2011,5,0,0.0
UNH,2011,4,2469,100.0
UNH,2011,3,5920,6.817135
UNH,2011,2,669603,76.05556
UNH,2011,1,3783,3.9323099
UNH,2010,12,-121708,-4.8258066
UNH,2010,11,0,0.0
UNH,2010,10,8118,9.2126465
UNH,2010,9,57,100.0
UNH,2010,8,0,0.0
UNH,2010,7,4041,100.0
UNH,2010,6,0,0.0
UNH,2010,3,0,0.0
UNH,2010,2,626826,26.40606
UNH,2010,1,16520,73.35702
V,2022,10,411,100.0
V,2022,9,-6000,-33.333332
V,2022,8,-9000,-42.857143
V,2022,7,-9607,-38.25204
V,2022,6,-9940,-2.9121208
V,2022,5,-3000,-20.0
V,2022,4,-2119,-7.353809
V,2022,3,-1114,-7.9310837
V,2022,2,-4737,-15.96616
V,2022,1,6695,9.165583
V,2021,12,-5344,-9.839808
V,2021,11,128795,29.618055
V,2021,10,-1820,-4.412763
V,2021,8,-3000,-4.7251534
V,2021,7,-5091,-4.1006517
V,2021,6,-22713,-39.77828
V,2021,5,0,0.0
V,2021,4,0,0.0
V,2021,3,-29956,-25.85936
V,2021,2,-7900,-18.682306
V,2021,1,13514,31.401617
V,2020,12,-10013,-7.046
V,2020,11,178311,32.52574
V,2020,10,-1771,-9.417708
V,2020,9,-3000,-27.272728
V,2020,8,-19442,-4.288708
V,2020,7,-3000,-27.272728
V,2020,6,-39624,-73.1313
V,2020,5,-29150,-78.46568
V,2020,4,-3000,-27.272728
V,2019,12,-16026,-65.71803
V,2019,11,293172,35.222286
V,2019,10,-25664,-76.23574
V,2019,3,-16228,-7.771137
V,2019,2,-19573,-7.377658
V,2019,1,11848,80.0
V,2018,12,-16116,-100.0
V,2018,11,231544,28.117266
V,2018,8,-28916,-54.58527
V,2018,2,-17407,-100.0
V,2017,12,-7724,-100.0
V,2017,11,3974,100.0
V,2017,8,-7385,-41.914978
V,2017,7,-29772,-100.0
V,2017,2,-47257,-14.989231
V,2016,12,-5140,-100.0
V,2016,11,72071,19.453674
V,2016,10,0,0.0
V,2016,3,-18736,-100.0
V,2016,2,-81708,-100.0
V,2015,6,-22254,-100.0
V,2015,3,-4785,-100.0
V,2015,2,9126,14.097257
V,2014,11,19205,19.016922
V,2014,6,-6188,-46.345116
V,2014,5,0,0.0
V,2014,4,16287,100.0
V,2014,3,-7825,-71.29841
V,2014,2,33106,37.97082
V,2014,1,0,0.0
V,2013,12,-71528,-91.72373
V,2013,11,51471,17.202702
V,2013,10,-8500,-30.826141
V,2013,5,-1000,-100.0
V,2013,3,-600,-100.0
V,2012,12,-195237,-19.323795
V,2012,11,327055,46.089855
V,2012,10,0,0.0
V,2012,9,-12420,-1.5838563
V,2012,8,0,0.0
V,2012,7,-7505,-0.759063
V,2011,12,-1000,-100.0
V,2011,1,7780,63.74959
V,2010,11,10150,55.555557
V,2010,2,0,0.0
V,2010,1,0,0.0
VZ,2022,11,5874,100.0
VZ,2022,10,2575,100.0
VZ,2022,9,-8965,-14.120111
VZ,2022,8,-18894,-19.194588
VZ,2022,7,31229,90.92735
VZ,2022,6,-1558,-100.0
VZ,2022,5,-1558,-100.0
VZ,2022,4,-25205,-100.0
VZ,2022,3,148930,30.7516
VZ,2022,1,21810,89.06403
VZ,2021,12,-1554,-100.0
VZ,2021,11,-1554,-100.0
VZ,2021,10,-1554,-100.0
VZ,2021,8,-15631,-100.0
VZ,2021,7,14693,28.348993
VZ,2021,6,-1555,-100.0
VZ,2021,5,-79793,-100.0
VZ,2021,4,35831,18.610315
VZ,2021,3,168417,31.385305
VZ,2021,2,50052,37.69771
VZ,2020,11,0,0.0
VZ,2020,7,16156,34.00261
VZ,2019,11,-1346,-2.3500245
VZ,2019,10,-1349,-100.0
VZ,2019,3,46701,32.559906
VZ,2019,2,-215696,-43.21024
VZ,2018,12,-420,-100.0
VZ,2018,11,-1,-0.0018657064
VZ,2018,9,1,0.0017733326
VZ,2018,3,5665,34.00156
VZ,2018,2,18098,34.00218
VZ,2017,9,-610,-100.0
VZ,2017,8,-610,-100.0
VZ,2017,7,-610,-100.0
VZ,2017,2,95320,27.589481
VZ,2016,12,31930,31.288584
VZ,2016,11,-3803,-100.0
VZ,2016,10,-672,-100.0
VZ,2016,2,93219,31.70833
VZ,2015,5,-2708,-100.0
VZ,2015,4,-36078,-100.0
VZ,2015,2,145011,25.934881
VZ,2014,6,-2966,-100.0
VZ,2014,5,-2965,-100.0
VZ,2014,4,-2822,-100.0
VZ,2014,3,-2823,-100.0
VZ,2014,2,166400,29.620663
VZ,2014,1,4975,46.841164
VZ,2013,12,-150,-100.0
VZ,2013,11,0,0.0
VZ,2013,2,17181,31.732634
VZ,2013,1,0,0.0
VZ,2012,11,0,0.0
VZ,2012,10,0,0.0
VZ,2010,10,3,100.0
VZ,2010,2,7500,100.0
VZ,2010,1,15000,100.0
WFC,2022,10,-63032,-19.669594
WFC,2022,7,-39306,-17.503407
WFC,2022,6,38007,32.71023
WFC,2022,5,-22700,-100.0
WFC,2022,4,44246,55.331017
WFC,2022,3,95808,39.836674
WFC,2022,2,363121,33.608406
WFC,2022,1,19098,40.08816
WFC,2021,12,4526,38.59799
WFC,2021,10,51173,26.863173
WFC,2021,7,55931,31.04501
WFC,2021,6,38567,31.959925
WFC,2021,5,0,0.0
WFC,2021,4,36122,33.26825
WFC,2021,3,155787,36.005547
WFC,2021,1,38287,40.99997
WFC,2020,12,5422,51.102734
WFC,2020,10,55799,30.531466
WFC,2020,8,284,100.0
WFC,2020,7,31677,35.9113
WFC,2020,6,0,0.0
WFC,2020,4,6360,100.0
WFC,2019,12,2396,30.522293
WFC,2019,10,265,73.816154
WFC,2019,3,163350,34.579624
WFC,2018,12,15967,82.41883
WFC,2018,8,-125000,-89.419846
WFC,2018,7,24741,34.94146
WFC,2018,5,-20480,-9.966228
WFC,2018,4,240,0.08365459
WFC,2018,3,34261,35.664394
WFC,2018,2,9000,100.0
WFC,2018,1,69,100.0
WFC,2017,12,5029,31.527803
WFC,2017,9,2355,100.0
WFC,2017,7,30705,29.832403
WFC,2017,6,-15312,-30.126314
WFC,2017,5,0,0.0
WFC,2017,3,199291,13.458742
WFC,2017,2,30,100.0
WFC,2017,1,7833,21.442062
WFC,2016,3,834990,29.97142
WFC,2016,2,2078,18.490835
WFC,2015,12,2660,24.962463
WFC,2015,8,1290,22.552448
WFC,2015,6,-32115,-100.0
WFC,2015,5,-68989,-27.776815
WFC,2015,4,-142932,-6.087093
WFC,2015,3,1507178,24.111946
WFC,2015,2,56657,9.568742
WFC,2015,1,-34024,-94.57416
WFC,2014,12,1571,11.294845
WFC,2014,11,-392238,-13.815517
WFC,2014,10,144092,9.956689
WFC,2014,5,85310,8.465611
WFC,2014,4,-248759,-14.11409
WFC,2014,3,1454007,24.266756
WFC,2014,2,-26408,-49.64283
WFC,2014,1,68403,6.559356
WFC,2013,12,-4938,-59.16607
WFC,2013,11,-65750,-20.419
WFC,2013,10,-206468,-15.5451355
WFC,2013,9,-244,-100.0
WFC,2013,6,846,8.922169
WFC,2013,4,-152686,-43.7433
WFC,2013,3,499391,31.931984
WFC,2013,2,46422,2.6771934
WFC,2013,1,-18020,-22.98352
WFC,2012,12,49487,8.797016
WFC,2012,11,3964,3.6004941
WFC,2012,10,91614,20.760592
WFC,2012,9,2177,18.22825
WFC,2012,8,-2009,-0.63325655
WFC,2012,7,98148,5.66041
WFC,2012,4,9072,100.0
WFC,2011,5,4745,100.0
WFC,2011,3,89113,24.907135
WFC,2011,2,100339,7.6424947
WFC,2011,1,8386,5.134265
WFC,2010,12,-7034,-1.5418338
WFC,2010,11,3770,39.809925
WFC,2010,3,107396,7.7898602
WFC,2010,2,24542,12.009435
WFC,2010,1,41511,100.0
XOM,2022,10,-2500,-100.0
XOM,2022,8,997500,99.50124
XOM,2022,6,-2147,-100.0
XOM,2022,5,-6906,-100.0
XOM,2022,3,-1230,-100.0
XOM,2022,2,-1510000,-100.0
XOM,2022,1,27500,100.0
XOM,2021,12,-110012,-97.46443
XOM,2021,11,995112,92.32174
XOM,2021,8,80000,100.0
XOM,2021,6,14395,81.76654
XOM,2021,5,6588,100.0
XOM,2021,3,218000,100.0
XOM,2021,2,8000,100.0
XOM,2021,1,22500,100.0
XOM,2020,12,-5195,-47.94647
XOM,2020,11,533003,78.96376
XOM,2019,12,-67958,-96.31782
XOM,2019,11,885016,75.97591
XOM,2019,1,20000,100.0
XOM,2018,12,-32612,-92.954056
XOM,2018,11,601312,75.89564
XOM,2018,9,-15000,-100.0
XOM,2018,2,3428,27.266943
XOM,2018,1,20000,100.0
XOM,2017,9,-22656,-100.0
XOM,2017,8,-1100,-100.0
XOM,2017,2,-3219,-100.0
XOM,2017,1,27500,100.0
XOM,2016,12,-262822,-98.9347
XOM,2016,11,1371500,90.659706
XOM,2016,10,-575,-100.0
XOM,2016,2,-2078,-100.0
XOM,2016,1,25000,100.0
XOM,2015,6,-150,-100.0
XOM,2015,5,-205,-1.2650417
XOM,2015,3,-8126,-100.0
XOM,2015,2,-7250,-79.58288
XOM,2015,1,27500,100.0
XOM,2014,12,-265,-100.0
XOM,2014,11,177806,65.323265
XOM,2014,6,-5125,-100.0
XOM,2014,5,-23463,-100.0
XOM,2014,4,454,100.0
XOM,2014,3,-365,-100.0
XOM,2014,2,-4595,-100.0
XOM,2014,1,29780,96.65066
XOM,2013,12,-61297,-100.0
XOM,2013,11,559504,66.37877
XOM,2013,5,8166,100.0
XOM,2013,3,11000,100.0
XOM,2013,1,22500,100.0
XOM,2012,12,-149718,-99.600845
XOM,2012,11,924431,79.13775
XOM,2012,9,-11626,-100.0
XOM,2012,8,-13990,-100.0
XOM,2011,3,14246,21.428356
XOM,2011,2,-29422,-3.1979322
XOM,2011,1,25000,100.0
XOM,2010,12,-78467,-76.57783
XOM,2010,11,441428,54.24601
XOM,2010,10,0,0.0
XOM,2010,3,-19298,-100.0
XOM,2010,2,38015,80.24952
XOM,2010,1,22500,100.0
